Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,ATTACK
10:36:06.304,0.0342,0.386,0.0887,1.06,3.12,4.46,0.3,0.358,0.00541,0.00773,1
11:54:35.127,0.0405,1.24,0.0327,0.821,0.69,3.53,0.805,0.595,0.000506,0.00259,0
10:16:33.146,0.0877,1.32,0.0665,0.797,6.24,8.88,0.297,0.441,0.00422,0.00601,0
12:01:22.527,0.000294,0.454,0.000648,0.576,0.000434,0.0559,0.992,0.417,0.0000438,0.00565,0
10:16:11.611,0.0896,1.12,0.0802,1.02,7.01,10.4,0.324,0.381,0.00464,0.00686,0
10:24:51.347,0.115,0.709,0.162,0.938,11.5,14.6,0.212,0.368,0.00593,0.00753,1
11:58:24.346,0.0512,1.5,0.0341,0.608,6.89,9.13,0.246,0.327,0.00399,0.00529,0
12:21:57.495,0.000396,0.163,0.00243,1.13,0.00669,0.0328,0.765,0.375,0.00281,0.0138,0
11:34:14.167,0.669,0.656,1.02,1.12,4.26,9.28,0.533,0.633,0.00106,0.00231,1
11:35:22.508,0.0714,0.363,0.196,1.09,0.895,2.41,0.615,0.465,0.00209,0.00563,0
11:34:53.470,0.0461,0.272,0.169,1.01,0.754,2.12,0.628,0.409,0.00272,0.00765,0
11:58:34.356,0.0249,1.94,0.0128,0.577,3.4,4.53,0.248,0.333,0.00406,0.00541,0
11:35:09.493,0.0525,0.295,0.178,0.995,0.786,1.96,0.571,0.443,0.00249,0.0062,0
12:21:58.496,0.000381,0.165,0.00231,1.12,0.0063,0.0331,0.783,0.361,0.00275,0.0145,0
10:35:52.280,0.0648,0.59,0.11,1.05,4.09,6.85,0.403,0.358,0.00374,0.00627,1
10:35:47.271,0.0841,0.69,0.122,1.02,4.19,7.77,0.462,0.429,0.00295,0.00549,1
12:21:14.440,0.000585,0.241,0.00243,1.12,0.00648,0.0318,0.763,0.382,0.00184,0.00905,0
10:24:52.849,0.117,0.725,0.161,1.02,14.3,17,0.158,0.3,0.00726,0.00862,1
12:01:29.532,0.000284,0.461,0.000615,0.581,0.000303,0.0533,0.994,0.431,0.0000317,0.00558,0
10:24:34.312,0.0332,0.354,0.0936,1.01,4.13,5.7,0.275,0.311,0.00739,0.0102,1
11:57:32.297,0.0543,1.54,0.0353,0.587,5.95,8.13,0.268,0.346,0.00325,0.00444,0
12:00:35.486,0.00997,0.144,0.0691,1.09,3.15,3.21,0.0174,0.0132,0.00939,0.00956,1
10:16:10.610,0.133,1.06,0.125,0.981,4.58,8.57,0.465,0.546,0.00205,0.00383,0
11:58:59.382,0.0415,0.481,0.0864,0.929,7.07,8.62,0.18,0.283,0.00506,0.00617,1
11:59:52.438,0.000288,0.457,0.000631,0.58,0.000593,0.0539,0.989,0.419,0.000061,0.00555,0
10:35:46.770,0.0129,0.181,0.0715,1.06,1.68,1.84,0.0839,0.105,0.00771,0.00842,1
11:56:46.248,0.0289,1.77,0.0163,0.577,3.7,5.14,0.28,0.364,0.0038,0.00527,0
12:20:03.634,0.0445,0.696,0.064,0.802,0.367,1.04,0.634,0.471,0.00137,0.00388,0
12:20:49.405,0.108,0.191,0.569,1.11,3.12,4.21,0.253,0.226,0.0048,0.00647,1
10:17:11.738,0.0858,1.1,0.0777,0.968,10.7,14.4,0.252,0.354,0.00743,0.00994,0
11:32:47.945,0.00025,0.145,0.00172,0.411,0.0135,0.02,0.312,0.348,0.00904,0.0133,0
11:56:39.241,0.0259,1.86,0.0139,0.575,3.63,4.82,0.246,0.348,0.00416,0.00552,0
12:20:02.631,0.00353,0.617,0.00573,0.424,0.032,0.0858,0.61,0.458,0.0015,0.00404,0
12:22:03.503,0.000373,0.156,0.0024,1.12,0.00618,0.031,0.767,0.372,0.00276,0.0138,0
11:58:58.382,0.0401,0.469,0.0854,0.938,7.25,8.69,0.166,0.271,0.00537,0.00644,1
12:21:31.460,0.000463,0.168,0.00275,1.12,0.00784,0.0365,0.759,0.375,0.00282,0.0131,0
12:21:16.442,0.000373,0.167,0.00224,1.13,0.00549,0.0321,0.801,0.368,0.00245,0.0143,0
12:00:07.452,0.000537,0.606,0.000886,0.578,0.00548,0.0653,0.916,0.403,0.000303,0.00361,0
11:54:03.097,0.00331,0.781,0.00423,0.594,0.0344,0.541,0.936,0.6,0.000308,0.00486,0
10:24:39.820,0.142,0.712,0.199,0.997,14.8,18.4,0.196,0.33,0.00617,0.00768,1
10:14:53.450,0.015,0.954,0.0157,0.769,0.216,1.16,0.813,0.586,0.000857,0.00458,0
11:36:26.587,0.099,0.152,0.65,1.13,3.03,3.92,0.225,0.25,0.00509,0.0066,1
10:35:59.794,0.0246,0.305,0.0807,1.07,2.52,3.16,0.203,0.235,0.00608,0.00762,1
10:35:17.156,0.0327,0.387,0.0845,1.02,1.77,2.99,0.41,0.396,0.00314,0.00531,1
11:33:48.069,0.000516,0.176,0.00293,1.12,0.0143,0.0326,0.543,0.36,0.0046,0.0105,0
10:24:18.278,0.044,0.442,0.0996,1.08,4.94,6.02,0.179,0.251,0.00667,0.00812,1
12:00:19.464,0.000281,0.469,0.0006,0.571,0.000258,0.0519,0.995,0.425,0.0000272,0.00548,0
11:35:24.510,0.05,0.336,0.149,0.977,0.741,1.77,0.561,0.447,0.00247,0.00589,0
10:15:27.029,0.178,1.18,0.15,0.89,7.5,14,0.465,0.51,0.00248,0.00463,0
10:42:40.818,0.075,1.13,0.0662,1.03,6.66,10.3,0.353,0.401,0.00527,0.00815,0
12:00:53.501,0.000285,0.453,0.000628,0.571,0.00117,0.0545,0.978,0.424,0.000122,0.00568,0
11:54:46.136,0.000399,0.491,0.000811,0.571,0.00238,0.0792,0.97,0.451,0.000177,0.0059,0
10:24:58.368,0.092,0.685,0.134,0.928,4.66,6.97,0.332,0.431,0.003,0.0045,1
10:16:12.613,0.0563,1.16,0.0486,1.02,2.99,5.29,0.435,0.502,0.00315,0.00557,0
10:42:42.822,0.0747,1.18,0.0632,0.981,5.59,9.14,0.388,0.446,0.00444,0.00726,0
10:36:19.846,0.0624,0.53,0.118,0.976,3.14,5.38,0.417,0.451,0.00298,0.00512,1
10:25:53.552,0.0679,0.551,0.123,1.09,9.6,11.1,0.133,0.242,0.00839,0.00967,1
11:58:07.331,0.0649,0.636,0.102,0.856,9.68,11.8,0.182,0.294,0.00443,0.00542,1
11:34:11.162,0.224,0.238,0.94,1.1,3.64,7.37,0.496,0.435,0.00271,0.00547,1
11:56:08.212,0.00297,1.22,0.00243,0.573,0.00354,0.12,0.971,0.536,0.0000354,0.00121,0
10:15:30.034,0.15,1.15,0.13,0.924,5.64,11.5,0.51,0.474,0.00224,0.00457,0
10:36:13.818,0.0901,0.689,0.131,0.964,5.58,8.63,0.353,0.419,0.00367,0.00568,1
10:16:42.677,0.107,1.16,0.0923,0.853,10.6,14.2,0.258,0.363,0.00584,0.00787,0
10:15:04.979,0.0886,1.41,0.063,0.817,2.11,5.43,0.611,0.55,0.00141,0.00363,0
11:59:28.417,0.0452,1.27,0.0356,0.695,5.18,8.66,0.402,0.431,0.0034,0.00569,0
11:58:38.360,0.0272,2.06,0.0132,0.585,3.24,3.9,0.17,0.345,0.00353,0.00426,0
11:34:49.462,0.0555,0.245,0.226,1.11,0.91,2.48,0.615,0.43,0.00273,0.00745,0
10:17:04.725,0.102,1.23,0.0833,0.934,11.2,13.4,0.163,0.275,0.0065,0.00777,0
12:21:18.444,0.000425,0.173,0.00245,1.13,0.00672,0.0339,0.775,0.352,0.00264,0.0133,0
11:57:39.306,0.0654,1.67,0.0392,0.61,6.38,8.72,0.268,0.334,0.00289,0.00395,0
11:35:42.536,0.0512,0.308,0.166,1.08,0.7,1.87,0.603,0.444,0.00227,0.00607,0
11:33:27.028,0.000824,0.222,0.00371,0.379,0.0287,0.0555,0.456,0.359,0.0058,0.0112,0
10:24:35.813,0.0959,0.625,0.153,1.04,11,15.2,0.274,0.351,0.00684,0.00942,1
12:21:09.434,0.0624,0.116,0.54,1.13,2.76,2.79,0.00865,0.0171,0.00737,0.00744,1
11:59:24.413,0.0245,1.98,0.0124,0.577,3.32,4.43,0.251,0.344,0.00402,0.00536,0
11:54:11.104,0.000477,0.596,0.0008,0.582,0.0176,0.0895,0.803,0.392,0.0011,0.00557,0
12:00:00.446,0.000666,0.621,0.00107,0.583,0.0304,0.15,0.797,0.516,0.00136,0.00669,0
10:24:16.775,0.044,0.511,0.0861,0.963,3.01,3.74,0.195,0.391,0.00405,0.00503,1
10:35:27.237,0.0223,0.29,0.0769,1.04,1.81,2.29,0.207,0.352,0.00483,0.00609,1
11:58:57.381,0.0369,0.449,0.0822,0.95,6.89,8.02,0.141,0.245,0.00554,0.00645,1
11:54:58.146,0.000288,0.461,0.000625,0.571,0.00207,0.054,0.962,0.421,0.000213,0.00557,0
11:57:05.272,0.0539,1.35,0.04,0.614,7.25,10.8,0.326,0.38,0.00399,0.00592,0
10:15:58.589,0.0625,1.15,0.0543,0.997,3.08,5.61,0.451,0.506,0.00292,0.00532,0
10:42:43.823,0.137,1,0.137,0.918,11,16.9,0.349,0.447,0.00474,0.00729,0
10:25:35.486,0.11,0.684,0.16,1.01,14.2,18.7,0.243,0.333,0.00766,0.0101,1
10:16:47.686,0.0365,1.44,0.0253,0.6,2.7,3.73,0.277,0.357,0.00439,0.00607,0
11:55:50.194,0.0213,1.1,0.0193,0.722,1.02,2.76,0.631,0.609,0.00142,0.00385,0
11:34:44.456,0.0566,0.301,0.188,1.02,0.776,2.37,0.657,0.438,0.00228,0.00698,0
12:21:57.495,0.000396,0.163,0.00243,1.13,0.00669,0.0328,0.765,0.375,0.00281,0.0138,0
10:16:04.098,0.0395,1.09,0.0363,1.05,3.49,5.51,0.367,0.403,0.00523,0.00827,0
10:36:17.324,0.0577,0.531,0.109,0.972,7.21,8.83,0.183,0.348,0.00742,0.00908,1
10:36:49.485,0.0692,0.587,0.118,1.01,9.07,11.6,0.215,0.357,0.00777,0.0099,1
11:58:41.363,0.0287,2.08,0.0138,0.58,3.4,4.08,0.166,0.385,0.00352,0.00422,0
10:36:02.798,0.0637,0.579,0.11,1.05,4.46,6.95,0.359,0.369,0.00415,0.00647,1
10:16:15.618,0.0874,1.14,0.0768,0.936,2.28,5.56,0.59,0.567,0.00155,0.00378,0
11:57:36.301,0.0545,1.6,0.0341,0.605,6.2,8.38,0.26,0.338,0.00338,0.00457,0
11:55:47.191,0.000307,0.451,0.000681,0.579,0.00551,0.0624,0.912,0.395,0.000532,0.00603,0
10:15:50.572,0.0845,1.06,0.0797,0.864,5.79,9.25,0.374,0.432,0.00406,0.00649,0
12:00:29.481,0.00995,0.144,0.069,1.09,3.15,3.21,0.0161,0.0122,0.00941,0.00956,1
10:14:46.439,0.0693,1.14,0.061,0.824,1.39,3.93,0.646,0.631,0.00119,0.00336,0
12:21:12.437,0.0535,0.117,0.457,1.13,2.33,2.37,0.0154,0.0198,0.00726,0.00739,1
10:14:47.441,0.0314,1.27,0.0248,0.827,0.355,2.03,0.825,0.564,0.00067,0.00383,0
11:57:01.268,0.118,1.05,0.112,0.836,17.1,26.6,0.356,0.371,0.0043,0.00668,0
11:34:37.446,0.114,0.163,0.7,1.12,3.05,4.46,0.31,0.31,0.00446,0.00652,1
10:16:40.664,0.1,1.26,0.0795,0.852,8.89,11.9,0.256,0.4,0.00526,0.00706,0
10:15:30.534,0.172,1.05,0.164,0.931,10.4,17.7,0.412,0.424,0.0036,0.00612,0
11:54:48.138,0.000283,0.449,0.000631,0.575,0.00226,0.0528,0.957,0.429,0.000237,0.00553,0
11:59:46.433,0.00038,0.528,0.00072,0.573,0.00128,0.0585,0.978,0.428,0.0000997,0.00456,0
11:35:33.525,0.0541,0.33,0.164,1.07,0.725,1.82,0.578,0.453,0.00223,0.00559,0
10:36:38.936,0.0602,0.537,0.112,1.09,5.16,7.48,0.31,0.376,0.00509,0.00737,1
11:56:18.220,0.00297,1.21,0.00246,0.576,0.00337,0.116,0.971,0.565,0.0000336,0.00116,0
12:01:02.509,0.00462,1.12,0.00412,0.647,0.0266,0.4,0.934,0.628,0.000171,0.00257,0
11:56:20.222,0.0664,1.4,0.0473,0.772,5.61,8.9,0.37,0.465,0.00251,0.00398,0
12:21:26.453,0.000362,0.155,0.00233,1.12,0.00695,0.0312,0.745,0.355,0.0032,0.0144,0
11:57:34.299,0.0559,1.52,0.0369,0.607,6.19,8.5,0.272,0.338,0.00329,0.00452,0
12:00:02.447,0.000374,0.539,0.000695,0.585,0.00251,0.0564,0.955,0.428,0.000199,0.00447,0
10:17:06.227,0.0883,1.31,0.0677,0.819,6.71,8.92,0.248,0.446,0.00451,0.00599,0
10:36:33.426,0.0816,0.636,0.128,1.07,6.59,9.68,0.319,0.373,0.00479,0.00703,1
10:25:59.571,0.089,0.656,0.136,1.03,7.08,11.3,0.371,0.436,0.00472,0.0075,1
10:25:25.965,0.108,0.687,0.157,1.03,13.2,17.4,0.24,0.33,0.00725,0.00955,1
12:20:02.631,0.00353,0.617,0.00573,0.424,0.032,0.0858,0.61,0.458,0.0015,0.00404,0
11:32:56.957,0.00386,0.334,0.0116,0.502,0.0524,0.187,0.708,0.393,0.00226,0.00807,0
10:15:13.993,0.0438,1.25,0.035,0.963,2.23,4.3,0.481,0.427,0.00302,0.00583,0
11:34:19.213,0.316,0.353,0.896,1.12,3.72,7.61,0.509,0.465,0.00193,0.00396,1
11:33:29.032,0.000812,0.183,0.00444,0.574,0.027,0.0543,0.474,0.353,0.00553,0.0111,0
10:17:13.239,0.125,1.2,0.104,0.898,12.1,15.2,0.205,0.324,0.00575,0.00723,0
11:33:20.012,0.000822,0.208,0.00395,0.379,0.03,0.0557,0.434,0.356,0.00606,0.0113,0
11:35:08.492,0.0504,0.288,0.175,1.11,0.784,1.88,0.561,0.441,0.00259,0.0062,0
11:36:59.634,0.0277,0.399,0.0695,0.979,0.333,0.865,0.604,0.384,0.002,0.00518,0
12:20:18.134,0.000135,0.133,0.00102,1.1,0.00562,0.00888,0.327,0.374,0.00694,0.011,0
12:21:40.472,0.000355,0.158,0.00224,1.12,0.0062,0.0307,0.764,0.372,0.00291,0.0144,0
11:34:01.148,0.0329,0.117,0.282,1.12,1.44,1.48,0.0277,0.0359,0.00725,0.00748,1
10:24:34.813,0.081,0.636,0.127,0.983,5.87,8.93,0.343,0.437,0.0043,0.00654,1
10:25:06.419,0.122,0.75,0.163,0.999,15.5,17.9,0.134,0.273,0.00746,0.00861,1
10:16:09.608,0.0849,1.16,0.0731,0.852,4.97,8.3,0.401,0.47,0.00348,0.0058,0
10:35:30.242,0.0122,0.173,0.0709,1.07,1.69,1.8,0.0606,0.0852,0.00821,0.00874,1
12:21:43.475,0.396,0.972,0.407,1.13,6.92,15.6,0.553,0.242,0.00291,0.00656,0
10:36:34.428,0.0909,0.694,0.131,1.03,6.65,9.46,0.298,0.393,0.00434,0.00617,1
10:16:36.151,0.0837,1.18,0.0708,0.916,8.81,12,0.263,0.361,0.00625,0.00848,0
10:17:02.220,0.105,1.22,0.0861,0.846,8.36,11.9,0.298,0.414,0.0047,0.0067,0
11:56:07.211,0.00308,1.2,0.00257,0.579,0.0101,0.137,0.926,0.518,0.000097,0.00132,0
10:14:50.946,0.0653,1.22,0.0535,0.881,1.11,4.25,0.738,0.552,0.00101,0.00386,0
11:59:27.416,0.0458,1.28,0.0357,0.75,5.08,9.23,0.45,0.467,0.0033,0.00599,0
10:25:33.984,0.0623,0.589,0.106,0.872,4.91,6.51,0.245,0.333,0.00467,0.00619,1
10:16:55.699,0.0402,1.6,0.0251,0.638,2.53,3.54,0.285,0.355,0.00374,0.00522,0
11:58:32.354,0.0262,1.98,0.0133,0.579,3.58,4.6,0.221,0.351,0.00405,0.0052,0
10:15:06.982,0.0657,1.29,0.051,0.856,1.74,5.03,0.654,0.528,0.00157,0.00454,0
10:16:44.180,0.0718,1.4,0.0514,0.803,5.59,7.12,0.215,0.388,0.00462,0.00588,0
10:16:45.683,0.0425,1.3,0.0327,0.736,3.86,5.18,0.255,0.326,0.00538,0.00722,0
11:35:25.512,0.0503,0.331,0.152,0.98,0.707,1.85,0.594,0.445,0.00234,0.00611,0
11:55:06.154,0.000369,0.455,0.000812,0.647,0.0135,0.0769,0.825,0.403,0.00108,0.00618,0
10:35:34.249,0.0202,0.263,0.0769,1.07,2.07,2.64,0.217,0.217,0.00606,0.00774,1
10:16:49.689,0.0264,1.69,0.0156,0.641,2.24,2.92,0.234,0.318,0.00503,0.00657,0
12:20:50.407,0.208,0.33,0.629,1.12,2.84,3.65,0.217,0.406,0.00227,0.00292,1
10:24:47.336,0.107,0.738,0.145,0.901,5.15,8.27,0.377,0.442,0.00285,0.00458,1
11:56:30.231,0.0239,1.94,0.0123,0.585,3.54,4.64,0.237,0.325,0.0044,0.00576,0
12:21:21.447,0.00594,0.473,0.0126,1.13,0.0373,0.179,0.778,0.445,0.00105,0.00501,0
10:25:40.508,0.0782,0.572,0.137,1.05,9.7,14.1,0.31,0.354,0.00736,0.0107,1
10:24:18.778,0.0633,0.581,0.109,1.09,4.58,5.83,0.214,0.358,0.0043,0.00547,1
11:33:36.047,0.000331,0.135,0.00246,0.416,0.0178,0.0271,0.322,0.355,0.00892,0.0136,0
10:25:07.924,0.108,0.774,0.139,0.942,8.98,11.2,0.2,0.382,0.00493,0.00617,1
10:35:53.783,0.0298,0.363,0.0821,1.02,2.25,2.91,0.228,0.351,0.00447,0.00579,1
11:57:11.278,0.0692,1.59,0.0435,0.656,7.96,11,0.275,0.369,0.00342,0.00471,0
10:16:59.216,0.1,1.17,0.0855,0.94,11.3,14.9,0.243,0.356,0.0067,0.00886,0
10:17:03.222,0.144,1.1,0.131,0.927,12.8,17.9,0.288,0.38,0.00526,0.00738,0
11:57:26.291,0.0585,1.6,0.0366,0.592,6.51,8.65,0.247,0.34,0.0033,0.00439,0
12:00:43.492,0.000282,0.452,0.000624,0.587,0.000158,0.0528,0.997,0.441,0.0000167,0.00557,0
12:00:15.460,0.000289,0.469,0.000616,0.571,0.000813,0.0551,0.985,0.422,0.0000834,0.00565,0
11:33:28.029,0.000767,0.181,0.00423,0.526,0.0295,0.054,0.425,0.355,0.0064,0.0117,0
10:25:51.549,0.0245,0.311,0.0787,1.03,2.03,2.49,0.185,0.245,0.00493,0.00605,1
11:55:42.187,0.000336,0.472,0.000712,0.585,0.000967,0.062,0.984,0.442,0.0000853,0.00547,0
11:34:43.455,0.0609,0.287,0.212,1.03,0.862,2.54,0.644,0.431,0.00236,0.00694,0
12:01:18.523,0.000293,0.453,0.000647,0.574,0.000438,0.0532,0.992,0.436,0.0000444,0.00539,0
10:36:26.914,0.0896,0.651,0.138,1.01,7.12,10.6,0.327,0.382,0.00472,0.007,1
10:16:27.136,0.0631,1.08,0.0582,0.88,4.74,7.26,0.347,0.386,0.00446,0.00682,0
11:59:01.385,0.037,0.451,0.082,0.954,6.66,7.73,0.138,0.241,0.00534,0.0062,1
12:00:33.485,0.00995,0.144,0.069,1.09,3.15,3.21,0.0163,0.0128,0.00941,0.00956,1
11:58:51.376,0.0282,1.97,0.0143,0.577,3.4,4.56,0.256,0.352,0.00357,0.00479,0
11:33:21.015,0.00122,0.234,0.0052,0.533,0.036,0.0716,0.481,0.354,0.00491,0.00979,0
10:15:12.991,0.053,1.19,0.0446,0.94,2.71,5.33,0.492,0.446,0.00303,0.00597,0
11:35:41.534,0.0536,0.335,0.16,1.1,0.719,1.86,0.591,0.451,0.00223,0.00577,0
10:17:05.726,0.047,1.32,0.0356,0.749,4.46,5.89,0.243,0.316,0.00563,0.00743,0
12:21:28.457,0.0205,0.915,0.0224,1.12,0.102,0.341,0.691,0.602,0.000826,0.00276,0
10:36:04.301,0.0227,0.297,0.0765,1.03,1.77,2.13,0.167,0.327,0.00463,0.00556,1
10:15:58.088,0.157,1.1,0.143,0.947,6.63,11.6,0.43,0.52,0.00251,0.0044,0
10:42:36.311,0.0717,1.07,0.0668,1.04,7.25,11.1,0.35,0.376,0.006,0.00923,0
10:25:22.961,0.111,0.737,0.15,0.988,14.3,15.9,0.0962,0.247,0.00769,0.0085,1
10:25:05.918,0.119,0.73,0.164,0.985,13.9,18.2,0.24,0.338,0.00688,0.00906,1
12:20:48.405,0.278,0.415,0.671,1.11,3.11,5.87,0.462,0.377,0.00185,0.00348,1
12:20:34.318,0.0058,0.551,0.0105,1.13,0.0196,0.186,0.884,0.415,0.000562,0.00533,0
10:16:19.124,0.101,1.26,0.0803,0.853,7.71,11.2,0.314,0.442,0.00451,0.00658,0
10:15:38.549,0.112,1.03,0.109,0.789,7.57,11.8,0.357,0.442,0.004,0.00622,0
10:15:55.586,0.0675,1.08,0.0626,0.772,3.67,6.26,0.414,0.434,0.00323,0.0055,0
10:15:47.066,0.0946,1.16,0.0818,0.797,6.25,9.55,0.345,0.436,0.00392,0.00599,0
10:17:03.723,0.0347,1.49,0.0233,0.743,2.87,3.9,0.265,0.343,0.0049,0.00667,0
10:14:43.935,0.0162,1.22,0.0132,0.73,0.35,1.06,0.671,0.622,0.00128,0.00389,0
12:21:13.438,0.000556,0.191,0.00292,1.13,0.00931,0.0387,0.743,0.364,0.00279,0.0116,0
11:34:45.457,0.0568,0.28,0.203,1.09,0.818,2.43,0.647,0.435,0.0024,0.00713,0
10:15:14.494,0.073,1.13,0.0645,0.91,3,5.94,0.495,0.501,0.00244,0.00483,0
11:33:02.970,0.00143,0.252,0.00566,0.517,0.0404,0.0736,0.434,0.41,0.00472,0.0086,0
11:58:11.333,0.0597,1.62,0.037,0.593,6.66,8.84,0.246,0.356,0.00331,0.00439,0
12:20:47.405,0.247,0.403,0.614,1.11,2.7,3.3,0.174,0.411,0.00176,0.00215,1
10:35:36.251,0.0562,0.559,0.101,1.02,2.52,4.71,0.465,0.43,0.00266,0.00497,1
10:35:58.291,0.0949,0.73,0.13,1.02,5.2,8.93,0.418,0.427,0.00325,0.00558,1
12:21:41.473,0.028,0.856,0.0327,1.12,0.0951,0.694,0.859,0.739,0.000566,0.00413,0
10:16:41.676,0.0848,1.16,0.0728,0.894,9.6,13.1,0.27,0.365,0.0067,0.00917,0
10:15:16.998,0.069,1.18,0.0584,0.887,3.82,6.97,0.452,0.425,0.00328,0.00599,0
10:25:17.944,0.116,0.738,0.157,1.02,14.2,17.1,0.166,0.267,0.00731,0.00876,1
12:01:14.520,0.000292,0.448,0.000651,0.571,0.0017,0.0567,0.97,0.415,0.000173,0.00577,0
10:24:45.329,0.1,0.744,0.135,0.884,7.71,9.49,0.187,0.331,0.00456,0.00561,1
11:58:14.336,0.0889,1.39,0.064,0.706,10.1,14.3,0.295,0.344,0.00337,0.00478,0
11:34:24.393,0.0727,0.149,0.487,1.09,2.55,3.07,0.166,0.213,0.00551,0.00662,1
10:25:47.039,0.0902,0.623,0.145,1.06,9.25,13.8,0.328,0.392,0.00608,0.00906,1
10:36:22.376,0.117,0.69,0.17,0.964,3.22,9,0.642,0.484,0.00158,0.00443,1
10:24:19.786,0.12,0.696,0.173,0.972,11.3,15.9,0.285,0.351,0.00552,0.00773,1
12:21:47.480,0.000375,0.159,0.00235,1.13,0.00609,0.0313,0.771,0.38,0.0027,0.0139,0
11:54:22.114,0.000963,0.819,0.00118,0.571,0.056,0.154,0.637,0.316,0.00172,0.00476,0
10:36:28.919,0.0513,0.517,0.0992,1.02,3.54,5.14,0.311,0.432,0.0041,0.00595,1
10:24:59.380,0.189,0.807,0.235,0.979,17.4,22.8,0.238,0.341,0.00543,0.00713,1
11:36:07.564,0.1,0.159,0.63,1.13,2.96,3.81,0.218,0.252,0.00491,0.00632,1
12:21:46.479,0.000451,0.169,0.00267,1.12,0.00697,0.0378,0.789,0.364,0.00257,0.0139,0
11:56:49.251,0.0287,1.79,0.016,0.577,3.55,4.7,0.245,0.343,0.00367,0.00486,0
10:35:33.247,0.0514,0.521,0.0986,1.05,2.63,5.02,0.475,0.377,0.00304,0.00579,1
11:36:52.621,0.031,0.379,0.0818,0.894,0.381,1.14,0.657,0.471,0.00204,0.00608,0
10:16:57.204,0.105,1.12,0.0939,0.909,10.5,14.4,0.276,0.378,0.00589,0.00813,0
11:34:33.441,0.187,0.25,0.75,1.12,3.3,5.11,0.35,0.361,0.00292,0.00453,1
10:25:30.974,0.111,0.707,0.157,0.984,15.3,19.4,0.212,0.29,0.00816,0.0104,1
11:57:06.273,0.0507,1.44,0.0353,0.629,6.79,9.06,0.251,0.339,0.00398,0.00531,0
11:59:10.393,0.0342,0.425,0.0803,0.969,6.61,7.66,0.137,0.235,0.00574,0.00665,1
12:19:57.619,0.000152,0.174,0.00087,0.527,0.00526,0.00887,0.393,0.378,0.00577,0.00975,0
11:54:04.098,0.000299,0.435,0.000687,0.612,0.00508,0.0598,0.915,0.423,0.000505,0.00594,0
10:25:29.972,0.11,0.707,0.155,1,13.5,17.9,0.248,0.319,0.0073,0.00971,1
12:00:20.473,0.00511,0.143,0.0357,0.942,1.85,1.91,0.0316,0.0239,0.0108,0.0111,1
12:00:25.478,0.00996,0.144,0.069,1.09,3.15,3.21,0.0171,0.0129,0.0094,0.00956,1
10:24:55.353,0.111,0.703,0.157,1.02,13.2,16.9,0.22,0.33,0.00708,0.00908,1
11:54:05.099,0.000347,0.458,0.000758,0.6,0.0176,0.0858,0.795,0.384,0.0015,0.00734,0
12:21:45.478,0.112,1.13,0.0994,1.13,0.358,2.56,0.86,0.589,0.00053,0.0038,0
11:54:59.147,0.000282,0.456,0.000617,0.571,0.00162,0.0535,0.97,0.416,0.00017,0.00563,0
12:00:49.498,0.000291,0.46,0.000633,0.578,0.00158,0.054,0.971,0.434,0.000161,0.0055,0
12:01:27.531,0.000285,0.458,0.000622,0.574,0.000362,0.0536,0.993,0.423,0.0000378,0.00559,0
10:16:29.640,0.107,1.22,0.0873,0.875,8.13,11.8,0.31,0.43,0.00451,0.00655,0
12:00:13.458,0.000285,0.459,0.000622,0.573,0.00109,0.055,0.98,0.42,0.000113,0.00573,0
11:54:53.141,0.000374,0.497,0.000753,0.575,0.0212,0.0904,0.766,0.39,0.00168,0.00717,0
10:16:19.624,0.115,1.13,0.101,0.888,11,14.2,0.229,0.332,0.00566,0.00734,0
11:57:52.318,0.0605,0.615,0.0983,0.902,10,11.9,0.158,0.269,0.00491,0.00584,1
11:58:12.334,0.0669,1.59,0.0422,0.6,8.36,10.8,0.229,0.33,0.00371,0.00481,0
11:33:53.077,0.00676,0.39,0.0173,0.896,0.0814,0.242,0.65,0.445,0.002,0.00595,0
11:32:57.959,0.000826,0.209,0.00395,0.417,0.0301,0.0538,0.422,0.361,0.00606,0.0109,0
12:22:05.506,0.277,1.06,0.261,1.13,2.98,6.63,0.544,0.351,0.0018,0.00399,0
11:34:27.431,0.253,0.275,0.921,1.12,3.9,7.02,0.439,0.408,0.00257,0.00462,1
10:36:22.892,0.116,0.718,0.162,0.982,8.19,13,0.368,0.406,0.0041,0.00648,1
12:01:24.529,0.000363,0.528,0.000689,0.574,0.00443,0.0633,0.93,0.418,0.000362,0.00517,0
10:36:20.847,0.0484,0.458,0.106,0.97,2.74,4.96,0.448,0.374,0.00336,0.00608,1
11:35:52.549,0.0569,0.372,0.153,0.854,0.729,1.89,0.594,0.459,0.00213,0.00554,0
11:36:33.594,0.11,0.17,0.646,1.13,3,4.01,0.246,0.266,0.00454,0.00607,1
10:26:01.074,0.082,0.593,0.138,1.09,11.9,14.3,0.171,0.262,0.00858,0.0104,1
10:17:07.730,0.127,1.21,0.105,0.959,8.93,12.2,0.269,0.4,0.00417,0.00571,0
12:22:01.500,0.000542,0.18,0.00301,1.13,0.00885,0.0413,0.759,0.367,0.00272,0.0127,0
11:32:45.943,0.0063,0.539,0.0117,0.455,0.0805,0.199,0.588,0.432,0.00213,0.00526,0
